M_NDVI_w1,M_Dist_to_Border_w1,M_Dist_to_Stream_w1,M_Slope_Rainfall_w1,M_Stream_Density_w1,Malaria_w1
0.0072815535,0.14395896,0.055472255,0.060000002,0.8951049,0.0012650221
0.105263196,0.37018007,0.22499996,0.20689657,0.19512193,0.0006325111
0.052631572,0.14910004,0.025000002,0.4499999,0.0487805,0
0.046116505,0.14910002,0.05547225,0.018867917,0.020979024,0
0.0461165,0.14395893,0.008995501,0.04500001,0.8951049,0
0.036407772,0.20565556,0.025487259,0.060000002,0.03263403,0
0.018445319,0.113274306,0.028571434,0.027777776,0.039999995,0
0.9341239,0.107964605,0.91260505,0.010416672,0.0044444446,0
0.01581028,0.113274306,0.028571438,0.6666667,0.028888887,0
0.02635046,0.17522122,0.91260505,0.01041667,0.040000003,0
0.026350457,0.113274306,0.005042017,0.010416672,0.88222224,0
0.026350455,0.17522122,0.028571425,0.1333333,0.02888889,0.0006325111
0.37735844,0.11327431,0.39473692,0.16666669,0.19607842,0
0.015810277,0.17522123,0.91260505,0.038194437,0.88222224,0
0.01581028,0.16991152,0.0050420174,0.048611112,0.044444446,0
0.0072202175,0.11744971,0.02460457,0.09459461,0.055555552,0.0006325111
0.14705878,0.442953,0.14999996,0.3953488,0.22916667,0
0.025270756,0.1174497,0.04745167,0.027027031,0.07098765,0.0006325111
0.0147058815,0.147651,0.26000002,0.116279095,0.29166666,0.0012650221
0.41860467,0.1699115,0.27631578,0.36111107,0.3137255,0.0012650221
0.09302326,0.17522122,0.013157892,0.30555558,0.019607838,0
0.038251366,0.113274306,0.91260505,0.03819444,0.04444445,0.0050600886
0.1774193,0.43362835,0.10112361,0.131579,0.10344831,0
0.04098361,0.1699115,0.02521008,0.027777776,0.04444445,0
0.035519127,0.43362835,0.91260505,0.027777776,0.88222224,0
0.0136612,0.113274306,0.0050420165,0.875,0.0044444455,0
0.035519127,0.17522122,0.028571432,0.010416672,0.02888889,0.000630517
0.16279072,0.16991153,0.2763158,0.13888891,0.3137255,0.000630517
0.023255808,0.17522122,0.1447368,0.36111107,0.3529412,0
0.059566796,0.114094,0.012302288,0.02702703,0.027777774,0.001261034
0.1470588,0.442953,0.26,0.255814,0.12499998,0
0.0595668,0.114094,0.08260104,0.094594605,0.027777778,0
0.0072202175,0.17785232,0.024604566,0.08108108,0.83641976,0
0.030042918,0.38955823,0.03381014,0.042168673,0.040511724,0
0.030042917,0.1405623,0.08842653,0.027108427,0.06396588,0.001261034
0.25000003,0.13654618,0.099999994,0.036363643,0.023809524,0
0.019313307,0.38955823,0.08842653,0.8313253,0.06396589,0
0.008583692,0.38955823,0.014304288,0.012048191,0.008528786,0
0.008583691,0.14056231,0.840052,0.8313253,0.040511727,0
0.019313311,0.3895582,0.023407022,0.8313253,0.040511727,0.000630517
0.2857143,0.14056231,0.17142858,0.12727267,0.08333336,0
0.019313311,0.13654618,0.08842652,0.027108433,0.063965894,0.000630517
0.25,0.1445783,0.099999994,0.036363635,0.1547619,0.0025220681
0.23809521,0.18875499,0.15454547,0.275,0.32307693,0.0018915511
0.19047622,0.1365462,0.15454549,0.15000002,0.123076916,0.0044136192
0.16129032,0.3895582,0.37500003,0.10344831,0.1428571,0.0081967213
0.23255812,0.107964605,0.1346154,0.6153846,0.16071431,0.0037831021
0.1774193,0.17522123,0.3932584,0.131579,0.3793103,0.0094577554
0.13953489,0.17522125,0.3846154,0.055555556,0.07142856,0.0044136192
0.1451613,0.17522123,0.14606741,0.1842105,0.3793103,0.0044136192
0.2363636,0.20565556,0.23611112,0.15384619,0.14705883,0.001261034
0.052631572,0.20565554,0.025000002,0.30000004,0.0487805,0.0025220681
0.25757578,0.37018004,0.070588216,0.4047619,0.06382977,0.0031525851
0.18181822,0.20565554,0.26388887,0.1707317,0.23529413,0.0044136192
0.14545451,0.14910002,0.26388887,0.1951219,0.14705883,0.001261034
0.15909089,0.13110544,0.20000005,0.10344829,0.19512193,0.0044136192
0.19230767,0.3701801,0.2361111,0.22222222,0.14705883,0.000630517
0.3863636,0.14910004,0.025000002,0.44999996,0.19512191,0.0025220681
0.21818176,0.37018007,0.08235294,0.04761905,0.21276596,0.0018915511
0.21818177,0.20565556,0.2470588,0.10526319,0.06382979,0
0.02023121,0.37018007,0.04197901,0.5660378,0.03263403,0.000630517
0.20454548,0.14910004,0.20000002,0.10344828,0.04878051,0
0.026011558,0.20565554,0.041979007,0.07547171,0.020979023,0.001261034
0.1590909,0.37018007,0.2,0.24137929,0.04878051,0.0031525851
0.27941176,0.113274306,0.101123594,0.2307692,0.37931028,0.0018915511
0.39999998,0.1699115,0.1076923,0.1724138,0.2040816,0.001261034
0.1509434,0.43362835,0.27631578,0.3055556,0.1960784,0.000630517
0.1509434,0.10796461,0.2763158,0.30555558,0.01960784,0.0031525851
0.18604651,0.17785232,0.31632647,0.07142857,0.24,0.0018915511
0.1621622,0.11744971,0.22340427,0.29411772,0.20000002,0.0018915511
0.2972973,0.114094004,0.117021285,0.078431375,0.20000002,0.001261034
0.15999998,0.114094,0.41999996,0.39534876,0.31249994,0.001261034
0.38636357,0.14910004,0.4125,0.10344829,0.19512193,0.0031525851
0.19230768,0.13110542,0.20833331,0.21951221,0.1470588,0.001261034
0.38636357,0.20565556,0.19999999,0.103448294,0.24390242,0.0050441362
0.07426596,0.18875499,0.840052,0.0016891892,0.006756757,0
0.02590674,0.14056231,0.014304289,0.015202702,0.006756757,0
0.02590674,0.13654621,0.840052,0.0016891892,0.01689189,0
0.02590674,0.18875499,0.023407022,0.011824323,0.006756757,0
0.87219346,0.38955823,0.023407022,0.0016891892,0.9594595,0
0.07426597,0.18875499,0.03381014,0.011824323,0.006756757,0
0.018998273,0.18875499,0.840052,0.0016891892,0.01689189,0
0.87219346,0.38955823,0.023407022,0.015202702,0.01689189,0
0.018998273,0.1445783,0.014304289,0.011824323,0.9594595,0
0.01899827,0.14457828,0.08842653,0.0016891889,0.013513508,0
0.07426598,0.38955826,0.033810135,0.9695946,0.01689189,0
0.018998273,0.3895582,0.08842652,0.0016891889,0.0033783778,0
0.00863558,0.13654621,0.033810135,0.011824321,0.9594595,0
0.8646209,0.114094004,0.0123022925,0.010416669,0.010050249,0
0.059566796,0.14765102,0.8330404,0.8888889,0.0050251265,0
0.007220216,0.114094,0.02460457,0.010416669,0.005025127,0
0.0072202175,0.44295293,0.024604574,0.01851852,0.01005025,0
0.03640777,0.14910004,0.008995502,0.018121907,0.016990291,0
0.046116505,0.13110541,0.04197901,0.0032948928,0.01699029,0
0.007281553,0.37018004,0.05547225,0.016949153,0.016990287,0
0.05582524,0.13110544,0.041979004,0.01647446,0.934466,0
0.8543689,0.14910002,0.0089955,0.9522241,0.016990287,0
0.04611651,0.14910002,0.025487253,0.009884679,0.026699029,0
0.8543689,0.37018007,0.041979004,0.018121907,0.934466,0
0.055825252,0.37018007,0.025487259,0.003294893,0.016990287,0.002004008
0.2575758,0.37018004,0.2470588,0.2083333,0.5,0
0.020231208,0.20565556,0.86806595,0.91525424,0.934466,0
0.9132948,0.13110541,0.86806595,0.03389831,0.0048543694,0.001002004
0.1590909,0.13110542,0.4125,0.16666669,0.099999994,0
0.034682073,0.20565556,0.055472255,0.9522241,0.934466,0
0.026350457,0.17522125,0.91260505,0.010084029,0.013736259,0
0.018445317,0.43362835,0.028571429,0.01344538,0.013736261,0
0.01844532,0.17522122,0.028571427,0.03703704,0.013736259,0
0.9341239,0.17522123,0.02857143,0.0016806723,0.013736258,0
0.02635046,0.43362832,0.91260505,0.01176471,0.9478022,0
0.9341239,0.1752212,0.028571436,0.037037045,0.013736259,0
0.9341239,0.107964605,0.028571436,0.010084029,0.9478022,0
0.9341239,0.1699115,0.028571436,0.010084029,0.013736259,0
0.015810277,0.11327432,0.91260505,0.011764712,0.013736259,0
0.00990099,0.14765099,0.08260106,0.007812501,0.01005025,0
0.029702974,0.147651,0.047451675,0.010416671,0.005025126,0
0.8861386,0.442953,0.047451675,0.01041667,0.9748744,0
0.024752485,0.1174497,0.04745168,0.01041667,0.0050251265,0
0.040983602,0.10796461,0.028571434,0.0016806723,0.013736261,0
0.035519127,0.43362835,0.028571434,0.01344538,0.013736258,0
0.013661198,0.11327431,0.028571434,0.001680672,0.9478022,0
0.035519127,0.17522122,0.028571434,0.001680672,0.013736258,0
0.040983606,0.1699115,0.02521008,0.01008403,0.013736258,0
0.038251366,0.17522122,0.028571434,0.01344538,0.013736258,0
0.03551913,0.16991152,0.0050420156,0.013445381,0.013736259,0
0.03551913,0.43362835,0.02857143,0.013445381,0.01923077,0
0.8715847,0.113274306,0.02857143,0.9630252,0.019230772,0
0.03551913,0.1699115,0.025210079,0.013445379,0.005494506,0
0.08108107,0.147651,0.024604568,0.010416671,0.0050251265,0
0.081081085,0.14765099,0.012302291,0.010416672,0.9748744,0
0.81621623,0.17785232,0.8330404,0.0078125,0.0050251265,0
0.027027028,0.44295296,0.02460457,0.0026041674,0.0050251265,0
0.07426597,0.14056231,0.014304288,0.9695946,0.0033783785,0
0.008635578,0.38955823,0.03381014,0.0016891892,0.013513511,0
0.02590674,0.38955823,0.03381014,0.011824323,0.0033783785,0
0.87219346,0.38955823,0.023407022,0.0016891892,0.013513511,0
0.07426597,0.1445783,0.023407022,0.9695946,0.01689189,0
0.02590674,0.13654618,0.014304286,0.01182432,0.0067567565,0
0.00863558,0.13654618,0.033810135,0.0016891889,0.9594595,0
0.8721934,0.1445783,0.08842652,0.0016891888,0.0033783782,0
0.025906743,0.188755,0.840052,0.9695946,0.006756757,0
0.9334764,0.1445783,0.840052,0.015202697,0.0033783778,0
0.9334764,0.14056231,0.08842652,0.001689189,0.0067567565,0
0.9334764,0.38955823,0.08842652,0.0016891888,0.0033783778,0
0.9334764,0.1445783,0.840052,0.0016891888,0.9594595,0
0.02635046,0.113274306,0.02857143,0.013445377,0.013736259,0
0.026350457,0.107964605,0.0050420174,0.011764707,0.013736259,0.0009930487
0.15094341,0.16991152,0.39473692,0.33333334,0.33333322,0
0.01581028,0.11327431,0.028571425,0.010084029,0.9478022,0
0.9341239,0.1699115,0.025210075,0.9090909,0.01373626,0
0.02635046,0.11327432,0.025210077,0.015151518,0.013736259,0
0.005270092,0.16991153,0.91260505,0.0016806723,0.013736259,0.0049652433
0.1617647,0.11327431,0.101123594,0.25000003,0.38461542,0
0.026350457,0.17522125,0.02857143,0.9630252,0.9478022,0
0.9132948,0.37018007,0.0089955,0.003294893,0.934466,0
0.02023121,0.13110542,0.025487255,0.021739133,0.01699029,0
0.03468208,0.20565554,0.04197901,0.016949149,0.016990291,0.0009930487
0.06818183,0.3701801,0.41249996,0.5555556,0.44999996,0.002979146
0.19230765,0.20565556,0.1527778,0.35714287,0.11764709,0
0.02023121,0.13110542,0.008995501,0.033898305,0.016990291,0
0.02023121,0.13110544,0.05547225,0.0032948935,0.01699029,0
0.02023121,0.13110544,0.05547225,0.008474575,0.026699034,0
0.9132948,0.14910004,0.008995501,0.016474461,0.01699029,0
0.01844532,0.43362835,0.005042017,0.015151519,0.0054945042,0
0.018445319,0.11327432,0.028571436,0.010084029,0.9478022,0
0.015810277,0.43362835,0.91260505,0.0016806722,0.013736259,0
0.018445319,0.11327432,0.028571436,0.010084029,0.9478022,0
0.9341239,0.43362835,0.91260505,0.013445381,0.013736259,0
0.015810277,0.11327432,0.028571432,0.010084028,0.9478022,0
0.9341239,0.11327431,0.028571434,0.0016806722,0.019230768,0.0019860973
0.16666672,0.10796461,0.23076923,0.21052627,0.062499996,0
0.05582525,0.37018007,0.008995499,0.009884681,0.934466,0
0.8543689,0.20565557,0.868066,0.01812191,0.0048543694,0
0.036407772,0.20565557,0.0089955,0.009884681,0.026699034,0
0.008583691,0.3895582,0.014304289,0.027108433,0.82824427,0
0.008583692,0.1365462,0.014304289,0.027108435,0.034351144,0
0.9334764,0.1365462,0.023407018,0.08734939,0.041984733,0
0.008583692,0.3895582,0.840052,0.042168673,0.017175572,0
0.025906738,0.188755,0.02340702,0.08734939,0.034351144,0
0.87219346,0.3895582,0.01430429,0.012048191,0.017175568,0
0.008635577,0.1405623,0.033810142,0.087349415,0.034351137,0
0.008635577,0.188755,0.033810142,0.027108433,0.04198473,0
0.008635577,0.1405623,0.02340702,0.012048191,0.04198473,0
0.01899827,0.1405623,0.840052,0.027108433,0.82824427,0
0.01899827,0.1365462,0.840052,0.8313253,0.07824428,0
0.00863558,0.188755,0.033810146,0.027108433,0.07824428,0
0.025906742,0.1405623,0.014304289,0.08734939,0.03435114,0.0014684288
0.15151519,0.114094,0.23404257,0.07843138,0.25806454,0
0.0072202175,0.147651,0.08260107,0.083333336,0.8232446,0
0.059566796,0.11744971,0.024604565,0.77477473,0.031477,0
0.043321308,0.1778523,0.08260106,0.041666664,0.019370459,0
0.046116497,0.14910002,0.008995502,0.01,0.056818184,0
0.055825237,0.37018007,0.86806595,0.030000001,0.07386364,0
0.8543689,0.37018007,0.86806595,0.1132075,0.073863626,0.0014684288
0.12121209,0.13110544,0.45882353,0.047619052,0.08695653,0
0.03640777,0.14910002,0.025487257,0.045,0.8181818,0
0.007281554,0.14910002,0.025487257,0.030000001,0.039772723,0
0.007281553,0.13110542,0.041979007,0.01,0.039772727,0
0.055825245,0.14910005,0.04197901,0.06000001,0.039772727,0
0.8543689,0.14910002,0.041979004,0.855,0.056818176,0
0.02601156,0.20565554,0.055472255,0.2264151,0.01136364,0
0.026011558,0.13110544,0.055472244,0.5660378,0.011363641,0
0.9132948,0.14910004,0.0089955,0.030000001,0.011363641,0
0.020231208,0.20565556,0.008995499,0.044999998,0.073863626,0
0.026350457,0.1699115,0.028571429,0.03819444,0.0053763436,0
0.005270092,0.43362832,0.028571432,0.027777776,0.026881715,0
0.01581028,0.11327432,0.028571434,0.06666667,0.0053763436,0
0.026350457,0.107964605,0.028571427,0.027777784,0.005376343,0
0.018445322,0.4336283,0.005042017,0.875,0.03225805,0
0.9341239,0.17522122,0.91260505,0.06666668,0.026881723,0
0.018445317,0.17522122,0.005042016,0.027777782,0.0053763436,0
0.015810274,0.10796461,0.91260505,0.010416671,0.026881723,0
0.026350455,0.11327431,0.91260505,0.875,0.024193548,0
0.026350455,0.17522122,0.025210083,0.038194437,0.032258064,0
0.0052700914,0.10796461,0.005042016,0.875,0.026881723,0
0.9341239,0.16991152,0.005042016,0.038194437,0.026881723,0
0.0052700914,0.10796461,0.005042016,0.038194437,0.024193548,0
0.018445317,0.11327431,0.91260505,0.875,0.024193548,0
0.015810274,0.43362832,0.005042016,0.048611116,0.91129035,0
0.9341239,0.17522122,0.91260505,0.010416671,0.026881723,0
0.018445319,0.16991153,0.028571429,0.010416671,0.032258064,0
0.0052700923,0.43362832,0.91260505,0.875,0.026881719,0
0.013661199,0.43362835,0.02857143,0.010416673,0.02419355,0
0.04098361,0.17522123,0.025210077,0.010416669,0.91129035,0
0.8715847,0.17522123,0.025210077,0.875,0.024193553,0
0.04098361,0.113274306,0.025210077,0.875,0.03225806,0
0.0136612,0.1699115,0.028571429,0.010416669,0.03225806,0
0.02527076,0.11409399,0.047451675,0.081081085,0.031477004,0
0.02527076,0.1174497,0.8330404,0.027027031,0.082324445,0
0.043321304,0.11409399,0.02460457,0.77477473,0.08232445,0
0.05956679,0.147651,0.01230229,0.081081085,0.04358353,0
0.025906738,0.188755,0.01430429,0.04216867,0.82824427,0
0.025906738,0.1365462,0.01430429,0.027108433,0.82824427,0
0.87219346,0.1405623,0.033810142,0.012048191,0.034351137,0
0.07426598,0.188755,0.01430429,0.012048191,0.04198473,0
0.01899827,0.3895582,0.840052,0.012048191,0.07824428,0
0.01899827,0.1365462,0.02340702,0.027108433,0.01717557,0
0.01899827,0.1445783,0.08842652,0.027108433,0.07824428,0
0.008635579,0.3895582,0.08842654,0.0873494,0.07824427,0
0.025906742,0.3895582,0.01430429,0.012048189,0.041984722,0
0.9334764,0.13654621,0.840052,0.027108433,0.07824428,0
0.030042918,0.13654621,0.840052,0.01204819,0.82824427,0.0029368576
0.16129032,0.188755,0.17307693,0.10344832,0.18279572,0
0.030042918,0.18875499,0.840052,0.042168673,0.03435114,0.0014684288
0.21818179,0.3701801,0.07058824,0.047619045,0.08695652,0
0.034682076,0.14395894,0.86806595,0.044999998,0.01136364,0.0029368576
0.13461538,0.13110542,0.2638889,0.23076922,0.24999999,0.0044052863
0.26923078,0.20565553,0.13888891,0.1707317,0.3269231,0
0.026011556,0.13110542,0.86806595,0.11320749,0.0113636395,0.0014684288
0.036363643,0.37018004,0.14117649,0.052631564,0.5072464,0
0.02023121,0.20565553,0.05547225,0.85499996,0.07386365,0
0.02023121,0.20565554,0.86806595,0.030000007,0.039772734,0.0014684288
0.1636364,0.37018007,0.45882353,0.04761905,0.27536228,0.0029368576
0.19230768,0.14395893,0.2638889,0.14634149,0.32692313,0.0014684288
0.090909086,0.14395891,0.08235295,0.1,0.07246377,0
0.026011558,0.37018007,0.05547224,0.5660378,0.056818187,0.0014684288
0.4909091,0.13110542,0.07058824,0.40476194,0.08695651,0
0.020231208,0.14395893,0.86806595,0.07547171,0.056818184,0.0014684288
0.16363639,0.13110542,0.14117652,0.10526319,0.08695652,0
0.0057803467,0.20565554,0.05547225,0.85499996,0.03977273,0
0.9132948,0.13110542,0.02548726,0.22641511,0.011363641,0
0.02601156,0.13110541,0.008995501,0.060000006,0.07386363,0
0.9341239,0.107964605,0.0050420174,0.037037045,0.02419355,0
0.026350455,0.43362832,0.025210083,0.010416671,0.024193548,0
0.015810275,0.11327431,0.005042017,0.048611112,0.03225806,0
0.0052700914,0.43362832,0.02521008,0.02777778,0.03225806,0.0014684288
0.08108108,0.442953,0.117021285,0.2941177,0.11290321,0.0014684288
0.08108107,0.114094,0.117021285,0.13725488,0.24193552,0
0.029702973,0.114094,0.047451667,0.022522518,0.8232446,0.0014684288
0.21621624,0.11744969,0.23404257,0.09803921,0.30645162,0.0014684288
0.1060606,0.37018004,0.24705882,0.30952382,0.07246377,0
0.03640777,0.20565556,0.055472255,0.045,0.056818172,0.0014684288
0.45454544,0.20565557,0.4588235,0.04761905,0.05797101,0
0.9066667,0.052631576,0.0034602084,0.0016891891,0.012793178,0
0.90666664,0.05263158,0.0034602084,0.015202703,0.8742004,0
0.9066667,0.05263158,0.9411765,0.9695946,0.008528787,0
0.9066667,0.06477733,0.0034602084,0.011824321,0.012793177,0
0.00858369,0.08097165,0.9411765,0.015202701,0.008528786,0
0.008583689,0.08097165,0.013840831,0.0016891891,0.8742004,0
0.019313307,0.05263158,0.0034602084,0.9695946,0.8742004,0
0.00858369,0.05263158,0.038062286,0.011824322,0.8742004,0.0021551724
0.19047621,0.08097164,0.047619052,0.31578946,0.1230769,0
0.9334764,0.052631576,0.0034602075,0.011824322,0.0127931805,0
0.01931331,0.03846154,0.0034602077,0.011824324,0.8742004,0
0.00858369,0.08097166,0.0034602075,0.001689189,0.008528785,0.0021551724
0.23809522,0.7631579,0.2380952,0.31578946,0.3230769,0
0.8646209,0.0699482,0.009433962,0.96875,0.027777776,0
0.0072202175,0.07772022,0.0047169803,0.055555563,0.027777774,0
0.8646209,0.69948184,0.0094339615,0.002604167,0.83641976,0
0.02527076,0.69948184,0.9292453,0.8888889,0.83641976,0
0.8543689,0.11345649,0.9218241,0.9522241,0.8951049,0
0.0072815516,0.72295517,0.0065146573,0.0032948928,0.044289056,0
0.8543689,0.034300786,0.048859935,0.01694915,0.020979019,0
0.8543689,0.034300786,0.9218241,0.9522241,0.8951049,0
0.07894737,0.113456495,0.01954397,0.009884679,0.044289038,0.0021551724
0.11764709,0.06596305,0.08333336,0.08333334,0.21276598,0
0.07894738,0.1134565,0.9218241,0.00988468,0.04428905,0
0.8333333,0.034300786,0.0032573282,0.9522241,0.044289045,0.0021551724
0.47058818,0.06332453,0.08333334,0.08333336,0.4680851,0
0.017543858,0.065963045,0.0065146564,0.91525424,0.044289064,0.0021551724
0.11764707,0.034300786,0.25,0.090909086,0.21276598,0
0.017543862,0.065963045,0.019543968,0.01647446,0.006993007,0
0.01754386,0.72295517,0.019543968,0.016474461,0.006993007,0
0.057142857,0.055072464,0.03833866,0.9630252,0.88222224,0
0.038095243,0.055072464,0.038338657,0.9630252,0.0044444446,0
0.019047622,0.055072468,0.942492,0.037037037,0.040000003,0
0.01904762,0.06956521,0.038338657,0.010084029,0.004444445,0
0.01581028,0.06956521,0.0031948881,0.013445382,0.0044444446,0
0.0052700914,0.055072453,0.0031948874,0.03703705,0.88222224,0
0.01581028,0.07246377,0.012779549,0.9630252,0.044444446,0
0.01581028,0.008695651,0.0031948874,0.9630252,0.004444444,0.0021551724
0.14999999,0.05507245,0.6842105,0.21052627,0.122449,0
0.9341239,0.7942029,0.01277955,0.9630252,0.004444444,0
0.005270092,0.055072453,0.942492,0.01008403,0.04,0
0.9341239,0.055072453,0.0031948874,0.011764711,0.04,0
0.9341239,0.072463766,0.942492,0.013445381,0.028888885,0
0.005270092,0.055072453,0.0031948874,0.9630252,0.004444444,0
0.026350457,0.055072453,0.942492,0.013445381,0.004444444,0
0.9341239,0.06956521,0.942492,0.011764711,0.04444444,0
0.015810281,0.055072453,0.942492,0.011764711,0.04444444,0
0.9341239,0.7942029,0.0031948874,0.0016806723,0.04444444,0
0.9341239,0.06956521,0.0031948874,0.01008403,0.88222224,0
0.02635046,0.072463766,0.03833866,0.001680672,0.04444445,0
0.9341239,0.008695652,0.0031948874,0.001680672,0.04444445,0
0.02635046,0.055072457,0.0031948874,0.011764713,0.04444445,0
0.9341239,0.06956521,0.0031948874,0.01008403,0.040000007,0
0.024752486,0.69948184,0.009433963,0.0026041667,0.055555556,0
0.04950495,0.0699482,0.009433963,0.0078124995,0.009259259,0
0.8861386,0.69948184,0.009433962,0.01041667,0.07098766,0
0.029702969,0.06994819,0.009433962,0.01041667,0.83641976,0
0.008583691,0.08097165,0.038062286,0.011824321,0.06396589,0
